1.520e-3, 7.407e+0
1.603e-3, 5.805e+0
1.694e-3, 9.209e+0
1.761e-3, 5.057e+0
1.951e-3, 2.910e+0
1.998e-3, 1.864e+1
1.991e-3, 1.054e+1
1.993e-3, 3.773e+0
2.082e-3, 2.359e+1
2.112e-3, 3.352e+1
2.171e-3, 4.824e+1
2.156e-3, 8.410e+1
2.222e-3, 2.796e+1
2.240e-3, 2.746e+0
2.236e-3, 7.121e+1
2.233e-3, 5.920e+1
2.271e-3, 4.023e+1
2.289e-3, 1.538e+1
2.358e-3, 1.141e+1
2.531e-3, 1.304e+1
2.420e-3, 2.984e+1
2.654e-3, 2.375e+0
2.440e-3, 6.702e+1
2.603e-3, 1.142e+1
2.867e-3, 2.056e+0
3.354e-3, 1.886e+0
3.937e-3, 1.788e+0
4.576e-3, 9.918e-1
4.620e-3, 1.672e+0
4.918e-3, 8.246e-1
5.244e-3, 1.228e+0
5.424e-3, 1.516e+0
5.777e-3, 8.017e-1
5.918e-3, 1.510e+0
6.781e-3, 7.448e-1
7.961e-3, 6.788e-1
9.345e-3, 6.163e-1
1.098e-2, 5.633e-1
1.221e-2, 4.910e-1
1.383e-2, 4.229e-1
1.535e-2, 3.622e-1
1.646e-2, 2.883e-1
1.867e-2, 2.419e-1
2.158e-2, 2.135e-1
2.447e-2, 1.892e-1
2.638e-2, 1.760e-1
3.059e-2, 1.673e-1
3.599e-2, 1.541e-1
4.029e-2, 1.342e-1
4.740e-2, 1.192e-1
5.566e-2, 1.063e-1
6.532e-2, 1.009e-1
7.664e-2, 9.698e-2
8.996e-2, 9.039e-2
1.056e-1, 8.066e-2
1.240e-1, 7.713e-2
1.455e-1, 7.048e-2
1.708e-1, 6.423e-2
2.005e-1, 5.839e-2
2.354e-1, 5.481e-2
2.763e-1, 4.891e-2
3.243e-1, 4.638e-2
3.806e-1, 4.380e-2
4.229e-1, 3.915e-2
4.949e-1, 3.696e-2
5.835e-1, 3.497e-2
6.662e-1, 3.181e-2
7.775e-1, 2.941e-2
8.862e-1, 2.846e-2
