0.23663, 47.56648
0.23990, 36.50436
0.23990, 26.57136
0.23990, 19.34117
0.23990, 13.35252
0.23990, 10.57825
0.23990, 7.86463
0.23181, 5.97272
0.23501, 5.04191
0.22865, 3.86972
0.22553, 3.13141
0.21202, 2.67200
0.23826, 2.35259
0.28676, 2.16063
0.35475, 2.20579
0.42992, 2.30018
0.52100, 2.61062
0.55420, 3.36532
0.53184, 4.02929
0.52100, 4.92725
0.55041, 5.41913
0.55802, 6.69684
0.54664, 7.28907
0.57355, 8.36362
0.56962, 10.01295
0.56962, 12.63896
0.56962, 16.46849
0.56962, 20.35204
0.56962, 25.15138
0.56962, 31.41330
0.56573, 39.65244
0.56573, 46.97135
