0.063, 5.290
0.065, 3.169
0.069, 4.802
0.070, 5.753
0.071, 3.828
0.069, 2.324
0.073, 1.886
0.074, 9.487
0.076, 4.501
0.078, 7.386
0.077, 6.020
0.076, 4.038
0.081, 9.744
0.083, 1.670
0.086, 6.311
0.084, 8.426
0.089, 11.250
0.091, 1.542
0.091, 6.310
0.098, 13.426
0.101, 1.429
0.112, 15.052
0.113, 1.296
0.116, 16.755
0.125, 1.207
0.126, 18.687
0.122, 15.609
0.139, 1.116
0.139, 19.524
0.153, 21.319
0.157, 1.024
0.164, 23.801
0.174, 0.942
0.180, 24.393
0.193, 0.868
0.200, 25.332
0.215, 0.804
0.222, 27.611
0.239, 0.746
0.250, 30.314
0.264, 0.695
0.277, 32.062
0.298, 0.641
0.305, 32.957
0.329, 0.603
0.332, 35.669
0.365, 0.563
0.369, 37.673
0.401, 0.529
0.411, 39.934
0.453, 42.325
0.446, 0.497
0.505, 44.222
0.493, 0.470
0.554, 45.322
0.546, 0.445
0.604, 0.421
0.627, 47.386
0.668, 0.399
0.699, 51.099
0.733, 0.378
0.773, 55.239
0.782, 74.124
0.811, 0.360
0.802, 53.727
0.834, 91.796
0.841, 63.316
0.834, 84.375
0.887, 0.342
