9.70e-1, 1.49e-1
8.98e-1, 1.56e-1
8.09e-1, 1.68e-1
7.28e-1, 1.80e-1
6.55e-1, 1.94e-1
5.90e-1, 2.11e-1
5.31e-1, 2.34e-1
4.83e-1, 2.63e-1
4.51e-1, 3.20e-1
4.66e-1, 4.17e-1
4.36e-1, 4.77e-1
3.95e-1, 5.23e-1
3.55e-1, 5.56e-1
3.20e-1, 5.91e-1
2.88e-1, 6.23e-1
2.59e-1, 6.54e-1
2.33e-1, 6.91e-1
2.10e-1, 7.21e-1
1.89e-1, 7.57e-1
1.70e-1, 7.87e-1
1.53e-1, 8.15e-1
1.38e-1, 8.57e-1
1.24e-1, 8.81e-1
1.12e-1, 9.22e-1
1.01e-1, 9.73e-1
9.16e-2, 1.01e+0
8.66e-2, 1.17e+0
9.50e-2, 1.27e+0
1.06e-1, 1.32e+0
1.17e-1, 1.38e+0
1.30e-1, 1.43e+0
1.45e-1, 1.46e+0
1.61e-1, 1.49e+0
1.78e-1, 1.55e+0
1.89e-1, 1.81e+0
1.70e-1, 1.93e+0
1.53e-1, 1.97e+0
1.38e-1, 2.00e+0
1.24e-1, 2.01e+0
1.12e-1, 2.05e+0
1.01e-1, 2.13e+0
8.63e-2, 2.20e+0
7.59e-2, 2.22e+0
6.62e-2, 2.26e+0
7.92e-2, 2.40e+0
1.01e-1, 2.61e+0
1.12e-1, 2.72e+0
1.21e-1, 2.87e+0
1.01e-1, 3.18e+0
1.16e-1, 3.27e+0
1.38e-1, 3.39e+0
1.52e-1, 3.59e+0
1.38e-1, 3.76e+0
1.15e-1, 4.16e+0
8.23e-2, 4.50e+0
1.38e-1, 4.55e+0
1.06e-1, 4.55e+0
1.19e-1, 4.55e+0
1.53e-1, 4.60e+0
1.70e-1, 4.63e+0
1.85e-1, 4.74e+0
2.10e-1, 5.02e+0
2.23e-1, 5.04e+0
1.90e-1, 5.35e+0
1.53e-1, 5.44e+0
1.33e-1, 5.75e+0
1.69e-1, 5.94e+0
2.08e-1, 6.34e+0
1.96e-1, 6.65e+0
1.85e-1, 6.88e+0
2.09e-1, 7.22e+0
2.39e-1, 7.38e+0
2.75e-1, 7.52e+0
2.95e-1, 8.13e+0
2.56e-1, 8.25e+0
2.28e-1, 8.58e+0
2.91e-1, 8.91e+0
3.92e-1, 9.28e+0
3.69e-1, 9.90e+0
4.00e-1, 1.04e+1
4.02e-1, 1.13e+1
4.80e-1, 1.15e+1
6.13e-1, 1.18e+1
5.66e-1, 1.25e+1
5.07e-1, 1.26e+1
6.02e-1, 1.31e+1
6.77e-1, 1.33e+1
7.45e-1, 1.36e+1
